00:31:04:19	00:31:08:05	好 老師這盒蠟筆借你 來
00:31:08:05	00:31:10:04	還有沒有人沒帶
00:31:10:04	00:31:12:03	老師這裡還有一盒喔
00:31:12:03	00:31:14:00	還有沒有人沒帶
00:31:14:00	00:31:15:09	你的蠟筆那麼少
00:31:15:09	00:31:17:20	要不要跟老師借一盒啊
00:31:17:20	00:31:20:13	不用啦 這些顏色就夠了
00:31:20:13	00:31:22:08	臭屁
00:31:22:08	00:31:24:21	好 大家桌上都有了
00:31:24:21	00:31:26:22	好 大家看這裡
00:31:26:22	00:31:29:20	今天是我們第一次上圖畫課
00:31:29:20	00:31:30:27	這是什麼
00:31:30:27	00:31:32:01	馬
00:31:32:01	00:31:33:20	馬 很好
00:31:33:20	00:31:34:24	有沒有人看過馬
00:31:34:24	00:31:36:07	看過的舉手
00:31:36:07	00:31:37:00	都看過
00:31:37:00	00:31:37:26	只有你們沒看過
00:31:37:26	00:31:39:24	好 放下來
00:31:39:24	00:31:40:27	大家都看過馬
00:31:40:27	00:31:42:15	那有沒有人知道
00:31:42:15	00:31:44:17	馬有什麼特徵
00:31:44:17	00:31:45:16	知道的舉手
00:31:45:16	00:31:47:03	我
00:31:47:03	00:31:48:11	好 張鴻明你說
00:31:48:11	00:31:50:10	馬有四隻腳
00:31:50:10	00:31:53:03	四隻腳 對不對
00:31:53:03	00:31:54:05	對
00:31:54:05	00:31:56:03	好棒...還有誰知道
00:31:56:03	00:31:57:17	我
00:31:57:17	00:31:58:23	好 林暐蒨
00:31:58:23	00:32:01:22	可以用尾巴趕走蒼蠅
00:32:01:22	00:32:05:10	可以用尾巴趕走蒼蠅
00:32:05:10	00:32:06:11	大家鼓鼓掌
00:32:06:11	00:32:08:11	觀察得很仔細
00:32:08:11	00:32:09:17	還有誰知道
00:32:09:17	00:32:10:18	我
00:32:10:18	00:32:12:00	張金祥你說
00:32:12:00	00:32:13:11	馬的臉很長
00:32:13:11	00:32:17:12	馬的臉很長
00:32:17:12	00:32:20:02	好 那既然大家都知道
00:32:20:02	00:32:21:12	馬的特徵了
00:32:21:12	00:32:22:13	那現在呢
00:32:22:13	00:32:24:05	我們就先用鉛筆
00:32:24:05	00:32:26:24	把馬的特徵畫下來
00:32:26:24	00:32:29:27	再用桌上的蠟筆塗上顏色
00:32:29:27	00:32:31:02	懂了沒有
00:32:31:02	00:32:32:28	懂
00:32:32:28	00:32:34:29	好 在大家開始畫之前呢
00:32:34:29	00:32:37:03	老師還要再強調一次喔
00:32:37:03	00:32:38:18	這個圖畫掛在這邊
00:32:38:18	00:32:39:16	不是要讓你們
00:32:39:16	00:32:41:09	照著這個上面畫
00:32:41:09	00:32:43:04	只是讓你們參考
00:32:43:04	00:32:45:10	今天不管我們畫什麼呢
00:32:45:10	00:32:47:02	都要先觀察好
00:32:47:02	00:32:48:17	你要畫的對象
00:32:48:17	00:32:49:21	再把你看到
00:32:49:21	00:32:52:10	還有感覺到的畫下來
00:32:52:10	00:32:54:02	就會是一幅好的作品
00:32:54:02	00:32:55:00	好的圖畫了
00:32:55:00	00:32:55:25	知不知道
00:32:55:25	00:32:58:01	知道
00:32:58:01	00:33:01:29	好 那先用你們的鉛筆
00:33:01:29	00:33:04:26	畫上馬的特徵
00:33:04:26	00:33:06:05	畫好之後
00:33:06:05	00:33:08:06	再用蠟筆塗色
00:33:08:06	00:33:11:12	記得喔 老師要提醒大家
00:33:11:12	00:33:12:15	等一下畫完之後
00:33:12:15	00:33:14:00	一定要去洗手
00:33:14:00	00:33:16:05	不要把沾了蠟筆的手
00:33:16:05	00:33:17:08	放到嘴巴裡喔
00:33:17:08	00:33:18:07	知不知道
00:33:18:07	00:33:20:07	知道
00:33:20:07	00:33:23:18	好 有什麼問題隨時問老師
00:33:23:18	00:33:27:05	把你們印象中看過的馬
00:33:27:05	00:33:29:10	有什麼特徵
00:33:29:10	00:33:31:29	仔細想一想
00:33:31:29	00:33:34:14	大家的馬是什麼樣子
00:33:34:14	00:33:35:05	沒有看過的
00:33:35:05	00:33:37:14	就看這個圖片 好不好
00:33:51:15	00:33:53:25	總共二十一頂 對吧
00:33:54:24	00:33:55:28	你們三個妯娌
00:33:55:28	00:33:57:26	就是你交最多
00:33:57:26	00:34:01:17	一個肚子那麼大 不累嗎
00:34:01:17	00:34:04:00	這麼勤勞做什麼
00:34:04:00	00:34:05:16	孩子生的多
00:34:05:16	00:34:08:16	不勤勞一點怎麼養孩子
00:34:08:16	00:34:10:14	來 你算看看
00:34:11:21	00:34:13:21	你如果可以早兩天來
00:34:13:21	00:34:17:00	我會更感謝你
00:34:17:00	00:34:18:28	晚兩天 你又做更多頂
00:34:18:28	00:34:22:03	賺更多錢 不是更好嗎
00:34:22:03	00:34:24:05	你這麼說也對啦
00:34:27:21	00:34:29:27	阿伯 慢走喔
00:34:29:27	00:34:31:29	好 多謝了
00:34:33:28	00:34:38:11	如果可以早兩天
00:34:38:11	00:34:41:06	這樣阿祥就可以買蠟筆了
00:35:48:11	00:35:51:08	老師 我畫好了
00:35:56:27	00:35:59:12	張金祥
00:36:01:09	00:36:03:06	你怎麼會想到畫斑馬
00:36:04:23	00:36:07:04	就想...
00:36:07:05	00:36:08:21	這樣比較快
00:36:08:22	00:36:11:13	不用塗半天
00:36:12:27	00:36:14:27	你過來
00:36:22:00	00:36:23:21	大家看這裡
00:36:23:21	00:36:26:10	這是張金祥畫的馬
00:36:26:10	00:36:28:18	是不是跟大家畫的都不一樣
00:36:28:18	00:36:30:26	是
00:36:30:26	00:36:32:16	張金祥畫的呢
00:36:32:16	00:36:35:02	是一匹斑馬
00:36:35:02	00:36:36:08	只有他想到
00:36:36:08	00:36:39:20	用黑白兩個顏色畫出斑馬
00:36:39:20	00:36:41:08	張金祥這張畫呢
00:36:41:08	00:36:43:21	畫得很漂亮 很有特色
00:36:43:21	00:36:45:07	大家仔細看喔
00:36:45:07	00:36:46:29	這隻斑馬臉上的表情
00:36:46:29	00:36:48:29	是不是很天真 很可愛啊
00:36:48:29	00:36:50:29	是
00:36:50:29	00:36:54:19	而且呢 牠背上的鬃毛在飛
00:36:54:19	00:36:58:12	就好像清風吹過草地的感覺
00:36:58:12	00:37:01:06	這隻馬看起來是不是很快樂
00:37:01:06	00:37:04:01	是
00:37:04:01	00:37:05:22	很好 你畫得很好
00:37:05:22	00:37:07:04	你可以回去了
00:37:07:04	00:37:10:12	大家幫張金祥拍拍手好不好
00:37:27:10	00:37:29:21	燙...
00:37:29:21	00:37:31:27	你越喊我越燙
00:37:31:27	00:37:36:04	為什麼我們家不住在學校旁邊
00:37:38:23	00:37:40:25	這是張金祥畫的馬
00:37:40:25	00:37:43:05	是不是跟大家畫的都不一樣
00:37:43:05	00:37:44:24	是
00:37:44:24	00:37:47:29	張金祥 你畫得很好 很棒喔
00:37:47:29	00:37:50:13	讓老師看了很快樂
00:37:50:13	00:37:53:10	大家幫張金祥拍拍手
00:38:02:27	00:38:08:07	阿媽 媽媽...
00:38:08:07	00:38:09:26	老師稱讚我喔
00:38:09:26	00:38:13:11	老師說我畫的斑馬...
00:38:18:01	00:38:20:18	次郎 你回來了
00:38:20:18	00:38:22:05	這就是次郎啦
00:38:22:05	00:38:24:22	也是我的堂哥
00:38:24:22	00:38:28:11	從小就跟大伯住在街上
00:38:28:11	00:38:30:03	穿的好 吃的好
00:38:30:03	00:38:32:18	讓我們看了有夠羨慕
00:38:32:18	00:38:35:00	也有夠嫉妒的
00:38:40:02	00:38:41:20	次郎 借我看
00:38:41:20	00:38:43:01	你們要玩嗎 借你們玩
00:38:43:01	00:38:44:20	好啊
00:38:51:04	00:38:54:01	阿媽 媽媽 老師稱讚我喔
00:38:54:01	00:38:55:22	老師說我畫的斑馬
00:38:55:22	00:38:58:23	全班最漂亮 最特別
00:39:01:16	00:39:03:24	阿祥 你今天畫的圖
00:39:03:24	00:39:06:03	被老師稱讚喔
00:39:13:12	00:39:14:18	你沒帶蠟筆
00:39:14:18	00:39:15:18	老師沒有罵你
00:39:15:18	00:39:17:03	還稱讚你喔
00:39:17:03	00:39:18:23	老師說我畫的斑馬
00:39:18:23	00:39:21:19	全班最漂亮 最特別
00:39:21:19	00:39:24:18	老師把我畫的圖貼在公布欄
00:39:24:18	00:39:26:09	大家都跑去看
00:39:26:09	00:39:27:27	真的嗎
00:39:27:27	00:39:30:12	你光是用那幾支蠟筆所畫的圖
00:39:30:12	00:39:31:24	老師稱讚你
00:39:31:24	00:39:33:22	還貼給大家看
00:39:33:22	00:39:37:07	我們阿祥很棒喔
00:39:40:18	00:39:43:05	媽媽絕對想不到
00:39:43:05	00:39:46:10	她對我的稱讚 還有掌聲
00:39:46:10	00:39:48:04	尤其是魏美麗老師
00:39:48:04	00:39:49:22	她對我的肯定
00:39:49:22	00:39:51:25	這都是讓我這個赤腳大仙
00:39:51:25	00:39:54:01	對畫圖產生最大的興趣跟信心
00:39:54:01	00:39:55:22	主要的原因
00:39:58:11	00:39:59:19	從此以後
00:39:59:19	00:40:02:12	家裡的地板還有圍牆
00:40:02:12	00:40:04:03	都是我畫圖的地方
00:40:04:03	00:40:05:21	隨便我畫
00:40:05:21	00:40:08:22	蠟筆就像零食一樣
00:40:08:22	00:40:10:14	永遠都嫌不夠
00:40:32:00	00:40:33:06	阿祥 你在畫什麼
00:40:33:17	00:40:34:20	你們猜啊
00:40:35:00	00:40:38:01	我知道 是隻豬
00:40:40:04	00:40:41:16	你沒看到這個牛角
00:40:42:05	00:40:43:09	我在畫牛啦
00:40:43:09	00:40:45:14	牛尾巴...
00:40:45:14	00:40:47:23	世杰聰明喔
00:41:07:23	00:41:08:29	我再畫一個人
00:41:08:29	00:41:11:23	你們猜猜看這是誰
00:41:17:09	00:41:18:19	這樣像不像
00:41:18:19	00:41:19:29	有夠像的
00:41:19:29	00:41:23:20	好像三叔耶
00:41:23:20	00:41:26:00	阿祥怎麼這麼厲害
00:41:27:15	00:41:34:19	三叔就是門神...
00:41:35:15	00:41:37:11	門神來了...
00:41:37:11	00:41:39:09	三叔
00:41:39:09	00:41:40:20	我下次不敢了
00:41:40:20	00:41:44:06	臭小子 你好大膽
00:41:44:06	00:41:46:19	敢在門上亂畫 誰教你的
00:41:46:19	00:41:48:01	我不敢了...
00:41:48:01	00:41:50:13	都給我出來
00:41:55:20	00:41:57:03	你們剛剛在唱什麼
00:41:57:03	00:41:59:17	再唱一次給我聽
00:42:02:12	00:42:03:18	世杰你最乖
00:42:03:18	00:42:05:04	你唱一次給三叔聽
00:42:05:04	00:42:10:09	三叔就是門神...
00:42:12:02	00:42:12:29	是誰跟你們說
00:42:12:29	00:42:16:13	三叔就是門神的
00:42:18:13	00:42:23:22	阿媽說三叔的眼睛炯炯有神
00:42:23:22	00:42:27:14	跟門神一樣
00:42:29:28	00:42:32:26	我不敢了...
00:42:32:26	00:42:36:28	臭小子 這麼會畫
00:42:36:28	00:42:39:04	都出去玩
00:42:39:04	00:42:46:09	三叔就是門神...
00:42:52:00	00:42:54:12	你喔 欠揍
00:42:55:00	00:42:57:20	我怎麼老是聽到你在罵孩子
00:42:57:21	00:42:59:07	我們張家的子孫
00:42:59:08	00:43:01:17	真的有這麼壞嗎
00:43:01:17	00:43:04:15	媽 我沒罵孩子啦
00:43:04:15	00:43:07:16	我是在稱讚你那個寶貝孫子
00:43:07:16	00:43:11:01	你看 阿祥不錯喔
00:43:11:01	00:43:12:02	不知道是誰教他的
00:43:12:02	00:43:14:17	這麼會畫圖 你看
00:43:16:19	00:43:19:29	這尊跟你還真像
00:43:21:10	00:43:24:11	對了 媽 這是你大兒子
00:43:24:12	00:43:25:28	叫我拿來孝敬你的
00:43:25:28	00:43:27:20	說今天十五你要吃素
00:43:27:20	00:43:30:02	拿去 要記得開來吃喔 來
00:43:30:02	00:43:30:21	好啦
00:43:30:21	00:43:31:03	這樣我走了
00:43:31:03	00:43:33:17	等一下啦 要吃飯了
00:43:33:17	00:43:35:19	你還要去哪裡
00:43:35:19	00:43:38:06	去廟口林桑那邊應酬一下啦
00:43:38:06	00:43:40:21	他說他大女兒月底要嫁了
00:43:40:21	00:43:43:00	去看看有什麼生意
00:43:43:00	00:43:44:20	阿駝啊
00:43:44:20	00:43:48:16	媽媽知道你很有兄弟情
00:43:48:16	00:43:50:15	你幫你二哥忙
00:43:50:15	00:43:52:10	我是無話可說
00:43:52:10	00:43:54:07	不過我要提醒你喔
00:43:54:07	00:43:56:17	好 我知道
00:43:56:17	00:43:59:09	少喝一點 對吧
00:44:00:19	00:44:04:24	媽 你以為我很愛喝酒嗎
00:44:04:24	00:44:06:09	好啦 我走了
00:44:06:09	00:44:08:14	好啦... 少喝一點
00:44:08:14	00:44:09:06	我知道
00:44:09:06	00:44:10:07	早點回來
00:44:10:07	00:44:11:00	好
00:44:11:00	00:44:13:05	小心一點
00:44:36:10	00:44:39:15	媽 來 吃粥
00:44:39:15	00:44:41:23	好...
00:44:48:20	00:44:49:23	好吃嗎
00:44:49:23	00:44:51:21	阿媽 好吃
00:44:54:12	00:44:56:05	奇怪了
00:44:56:05	00:44:59:07	這個麵筋怎麼那麼好吃
00:44:59:07	00:45:02:01	是不是這上面
00:45:02:01	00:45:05:06	畫了一尊佛祖的關係
00:45:05:06	00:45:07:09	真的好吃 好吃
00:45:07:09	00:45:09:06	阿媽 麵筋吃完
00:45:09:06	00:45:11:18	這罐子給我好嗎
00:45:11:18	00:45:13:13	罐子給你喔
00:45:13:13	00:45:14:28	給你做什麼
00:45:14:28	00:45:18:24	傻孫子 這罐子你不要拿去踢喔
00:45:18:24	00:45:20:15	這罐子口很鋒利
00:45:20:15	00:45:22:27	如果踢到腳 是會流血喔
00:45:22:27	00:45:26:05	不是啦 我不是要拿來踢
00:45:26:05	00:45:28:03	你不是要拿去踢
00:45:28:03	00:45:30:12	不然你要做什麼
